Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
DUG,ProShares Ultra Short Oil & Gas,Equity,"$35,839,865.00",329.92%,"58,173",$164.40,14.35%,Yes,2x,23.44%,218.36%,344.75%,278.20%,206.52%,"-$4,981,237.00",$0.00,"-$475,458.50","-$1,455,108.50","-$29,500,348.00","-$36,721,348.04",Leveraged Equities,2007-01-30,0.95%,N/A,$0.21,2019-12-24,$0.06,0.15%,0.00,-2.41,49,77.19%,35%,15%,1099,$24.79,$175.93,$149.96,$173.92,71.52,B+,B+,B-,A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
YLCO,Global X YieldCo & Renewable Energy Income ETF,Equity,"$35,300,235.00",-32.20%,"56,355",$10.02,-6.70%,No,No,-11.45%,-36.18%,-18.67%,1.14%,N/A,"$20,774,618.50","$749,525.50","$9,054,116.00","$32,310,789.00","$39,778,596.00","$46,792,875.00",Alternative Energy Equities,2015-05-27,0.65%,N/A,$0.44,2020-02-07,$0.11,4.01%,21.48,0.84,36,51.72%,35%,15%,1099,$9.80,$16.96,$9.85,$10.36,24.87,N/A,N/A,B+,N/A,N/A,N/A,N/A,8.78,0.00%,99.42%,1232.73,6.15%,31.70%
COPX,Global X Copper Miners ETF,Equity,"$34,975,541.00",-52.36%,"83,658",$9.68,-7.46%,No,No,-7.90%,-43.09%,-54.01%,-55.01%,-48.45%,"-$9,380,798.00","-$9,859,278.00","-$11,421,984.00","$9,750,524.00","$40,859,058.50","$59,720,308.08",Materials,2010-04-19,0.65%,2 Platforms,$0.28,2019-12-30,$0.06,2.61%,13.63,1.55,28,53.82%,35%,15%,1099,$8.99,$18.22,$9.40,$10.18,28.94,B,B+,B,B,C+,A,B-,3.26,16.18%,11.02%,616.42,0.00%,0.00%
SGDJ,Sprott Junior Gold Miners ETF,Equity,"$34,847,720.00",-40.36%,"27,405",$20.27,6.07%,No,No,1.60%,-40.47%,-29.51%,-41.42%,N/A,"-$402,097.50","-$2,015,176.00","-$2,015,176.00","-$1,969,234.00","$32,511,377.50","$74,983,376.04",Materials,2015-03-31,0.57%,N/A,$0.22,2019-12-19,$0.22,1.14%,10.98,-0.06,46,51.92%,35%,15%,1099,$16.49,$35.76,$19.32,$20.91,34.28,N/A,B-,B+,N/A,C,N/A,N/A,5.07,25.81%,40.65%,515.9,0.00%,0.00%
AIQ,Global X Future Analytics Tech ETF,Equity,"$34,840,033.00",-21.84%,"25,276",$13.99,0.79%,No,No,0.36%,-24.87%,-10.26%,N/A,N/A,"-$793,650.50",$0.00,"-$908,586.50","-$133,044.50","-$12,778,904.50","-$12,778,904.50",Large Cap Growth Equities,2018-05-11,0.68%,N/A,$0.09,2019-12-30,$0.04,0.64%,26.53,1.36,86,35.30%,N/A,N/A,N/A,$12.63,$19.48,$13.65,$14.24,34.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.84,61.47%,59.51%,23.66,8.97%,4.72%
INDS,Pacer Benchmark Industrial Real Estate SCTR ETF,Real Estate,"$34,707,300.00",-30.20%,"30,856",$23.25,-3.69%,No,No,-2.19%,-35.63%,-17.17%,N/A,N/A,"$13,949,535.00","$1,658,045.00","$6,666,500.00","$49,136,095.00","$49,150,140.00","$49,150,140.00",Real Estate,2018-05-14,0.60%,N/A,$0.75,2019-12-24,$0.30,3.01%,34.36,0.65,17,78.93%,39%,20%,1099,$21.87,$37.86,$22.50,$24.01,31.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.46,10.40%,5.29%,24.18,0.00%,4.01%
EMTY,ProShares Decline of the Retail Store ETF,Equity,"$34,695,592.00",68.25%,"24,521",$56.41,5.50%,Yes,No,7.19%,53.62%,59.74%,N/A,N/A,"$15,515,644.25","$18,032,020.25","$18,032,020.25","$22,308,573.00","$18,136,823.75","$18,136,823.75",Inverse Equities,2017-11-14,0.65%,N/A,$0.28,2019-12-24,$0.09,0.52%,0.00,-1.06,N/A,N/A,39%,20%,1099,$32.78,$57.39,$54.15,$58.00,73.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FFR,First Trust FTSE EPRA/NAREIT Developed Markets Real Estate Index Fund,Real Estate,"$34,443,064.00",-40.42%,"6,353",$28.91,-2.99%,No,No,-12.93%,-41.74%,-35.95%,-24.85%,-25.35%,$0.00,$0.00,$0.00,"$6,938,107.70","-$10,900,516.30","-$58,567,458.09",Global Real Estate,2007-08-30,0.60%,N/A,$2.41,2019-12-13,$1.62,8.04%,19.37,0.54,333,22.28%,35%,15%,1099,$26.75,$54.43,$28.45,$29.33,18.26,B+,B,C+,B,A,B,A,4.93,40.53%,37.85%,87.98,1.67%,17.15%
RYE,Invesco S&P 500® Equal Weight Energy ETF,Equity,"$34,426,963.00",-64.69%,"52,360",$16.90,-6.22%,No,No,-11.63%,-58.46%,-65.54%,-68.58%,-71.43%,"-$27,289,661.00","-$14,338,273.50","-$16,206,188.50","-$82,895,044.50","-$78,115,143.50","$33,367,058.52",Energy Equities,2006-11-07,0.40%,Charles Schwab,$1.03,2019-12-23,$0.22,5.72%,17.79,1.42,28,50.07%,35%,15%,1099,$11.00,$43.71,$16.38,$17.68,21.79,A-,B,B+,A-,A-,B+,B,4.48,25.44%,29.90%,483.39,0.00%,0.14%
ROOF,IQ US Real Estate Small Cap ETF,Real Estate,"$34,138,774.00",-46.61%,"10,306",$13.72,-4.06%,No,No,-12.94%,-48.56%,-41.49%,-37.88%,-36.14%,"-$1,270,355.00",$0.00,$0.00,"-$8,925,338.00","-$27,816,909.50","-$16,714,735.00",Real Estate,2011-06-14,0.70%,N/A,$1.46,2019-12-30,$0.48,10.25%,23.80,0.78,77,35.44%,35%,15%,1099,$11.97,$29.61,$13.32,$14.04,23.68,A-,B,C+,A,B-,A,B+,1.73,6.94%,2.12%,67.65,0.00%,6.76%
KNAB,MicroSectors U.S. Big Banks Index Inverse ETN,Equity,"$33,971,416.00",67.84%,510,$67.51,6.70%,Yes,No,7.45%,58.09%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Inverse Equities,2019-04-02,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.86,10,109.80%,39%,20%,1099,$40.19,$70.78,$65.94,$68.30,67.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NURE,Nuveen Short-Term REIT ETF,Real Estate,"$33,358,260.00",-43.28%,"15,665",$17.15,-4.24%,No,No,-15.14%,-45.13%,-37.91%,-24.29%,N/A,"$3,073,095.00",$0.00,$0.00,"-$1,469,405.00","$44,503,895.00","$48,285,330.00",Real Estate,2016-12-19,0.35%,N/A,$0.99,2019-12-27,$0.25,5.51%,33.72,0.49,35,57.04%,20%,39%,1099,$16.57,$33.90,$16.51,$17.81,22.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.0,15.03%,8.60%,99.59,0.00%,1.44%
CLIX,ProShares Long Online/Short Stores ETF,Alternatives,"$33,019,249.00",8.19%,"13,134",$53.05,2.99%,No,No,6.67%,-3.19%,3.40%,N/A,N/A,"-$542,716.10",$0.00,"-$2,173,964.00","-$18,746,149.20","$13,618,287.75","$13,618,287.75",Long-Short,2017-11-14,0.65%,N/A,$0.00,N/A,N/A,0.00%,26.97,1.08,25,74.85%,39%,20%,1099,$49.00,$55.54,$51.73,$53.74,52.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.98,4.12%,19.57%,16.85,22.68%,0.29%
PSCI,Invesco S&P SmallCap Industrials ETF,Equity,"$32,883,304.00",-43.44%,"6,223",$40.59,-2.15%,No,No,-8.10%,-41.58%,-33.57%,-23.81%,-12.92%,$0.00,$0.00,$0.00,"-$16,399,642.00","-$48,633,061.50","-$55,475,777.50",Industrials Equities,2010-04-07,0.29%,N/A,$0.46,2019-12-23,$0.14,1.10%,17.82,1.33,95,26.58%,35%,15%,1099,$36.66,$72.63,$39.51,$42.20,26.64,A-,B+,A,A-,B-,A-,B+,5.39,40.62%,47.09%,165.53,11.92%,4.71%
PSCC,Invesco S&P SmallCap Consumer Staples ETF,Equity,"$32,748,155.00",-26.58%,"4,979",$58.51,-2.40%,No,No,5.38%,-18.03%,-20.54%,-9.31%,16.18%,"-$7,498,289.50",$0.00,"-$3,405,648.00","-$25,900,627.50","-$21,083,551.00","-$8,293,542.50",Consumer Staples Equities,2010-04-07,0.29%,N/A,$1.41,2019-12-23,$0.47,2.35%,26.61,0.83,24,65.50%,35%,15%,1099,$55.11,$72.41,$57.49,$60.30,38.10,B-,B-,A-,A,B,C+,C,2.56,24.00%,5.71%,82.9,10.66%,23.06%
XTL,SPDR S&P Telecom ETF,Equity,"$32,516,413.00",-25.39%,"7,111",$52.20,-0.61%,No,No,-1.44%,-26.79%,-24.68%,-22.37%,-7.37%,"-$7,007,561.00",$0.00,"-$1,666,796.00","-$56,140,536.75","-$19,227,640.75","-$36,754,859.75",Communications Equities,2011-01-26,0.35%,N/A,$0.64,2019-12-23,$0.15,1.22%,16.25,1.06,42,40.92%,35%,15%,1099,$48.69,$73.60,$50.37,$54.89,34.11,A,C+,A,A,B+,A-,B+,3.36,20.75%,12.00%,33.3,4.09%,1.51%
PSCF,Invesco S&P SmallCap Financials ETF,Equity,"$31,897,771.00",-46.37%,"26,200",$30.32,-7.50%,No,No,-14.00%,-45.50%,-38.28%,-33.56%,-18.63%,"-$67,395,376.50","-$4,965,048.00","-$7,583,575.50","-$91,604,980.50","-$205,205,966.50","-$120,346,921.00",Financials Equities,2010-04-07,0.29%,N/A,$1.92,2019-12-23,$1.07,5.92%,16.23,0.99,143,19.38%,35%,15%,1099,$28.05,$59.78,$29.06,$31.99,25.81,A-,B-,B+,C+,A,A-,A-,2.05,4.41%,3.37%,26.18,0.00%,1.63%
SLX,VanEck Vectors Steel ETF,Equity,"$31,655,505.00",-52.16%,"15,897",$18.04,-3.84%,No,No,-10.69%,-44.03%,-52.24%,-50.56%,-32.50%,$0.00,$0.00,$0.00,"$5,531,503.00","-$129,292,321.50","-$35,110,534.50",Materials,2006-10-16,0.56%,N/A,$1.04,2019-12-30,$0.07,5.78%,8.25,1.50,26,69.52%,35%,15%,1099,$15.66,$34.60,$17.65,$18.62,27.42,B+,B,B+,B+,B,A,C+,2.47,10.29%,5.35%,1155.54,11.11%,2.79%
PXQ,Invesco Dynamic Networking ETF,Equity,"$31,654,371.00",-25.82%,"9,495",$45.13,-0.73%,No,No,2.66%,-25.44%,-22.23%,6.92%,24.85%,"-$21,259,839.00","-$2,326,708.00","-$2,326,708.00","-$33,981,504.00","$1,932,457.50","-$989,006.00",Technology Equities,2005-06-23,0.63%,N/A,$0.26,2019-09-23,$0.02,0.58%,24.82,1.26,31,46.54%,35%,15%,1099,$40.98,$62.03,$43.97,$46.03,33.89,C+,B-,B-,B-,B,C+,B-,4.95,32.29%,38.40%,26.49,2.55%,4.96%
JHMH,John Hancock Multi-Factor Health Care ETF,Equity,"$31,337,514.00",-26.18%,"10,419",$27.50,-3.85%,No,No,-7.04%,-26.14%,-16.52%,2.46%,N/A,"-$34,219.60",$0.00,"$1,479,852.00","-$26,872,237.90","$1,060,221.70","$23,731,151.70",Health & Biotech Equities,2015-09-28,0.40%,N/A,$0.91,2019-12-24,$0.24,3.17%,25.40,0.98,119,34.08%,39%,20%,1099,$27.69,$38.73,$26.89,$28.27,31.06,N/A,N/A,B-,N/A,N/A,N/A,N/A,5.22,61.13%,43.69%,19.65,0.00%,12.14%
KBWR,Invesco KBW Regional Banking ETF,Equity,"$30,311,897.00",-48.87%,"6,224",$27.59,-10.48%,No,No,-13.83%,-44.90%,-40.05%,-43.10%,-24.67%,"-$9,460,420.00","-$1,649,909.00","-$1,649,909.00","-$29,334,911.00","-$159,660,014.50","$14,586,660.00",Financials Equities,2011-11-01,0.35%,N/A,$1.32,2019-12-23,$0.42,4.32%,11.78,1.26,51,32.18%,35%,15%,1099,$25.82,$51.66,$26.15,$29.51,29.00,B-,B,A-,C+,B+,C+,B,4.35,34.80%,25.44%,8.54,0.00%,1.23%
JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,Equity,"$30,310,343.00",-49.49%,"8,923,220",$4.94,-28.41%,Yes,3x,-64.74%,-35.59%,-86.18%,-90.84%,-99.94%,"-$109,671,051.00","-$49,398,638.00","-$137,646,564.50","$44,235,225.00","-$236,223,517.63","-$14,127,509.09",Leveraged Equities,2013-10-03,1.09%,N/A,$0.31,2019-12-23,$0.03,4.41%,0.00,0.43,75,44.11%,35%,15%,1099,-$0.76,$23.63,$3.86,$6.17,44.04,N/A,A+,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AMUB,ETRACS Alerian MLP Index ETN,Equity,"$29,946,490.00",-62.81%,"12,489",$5.10,-10.68%,No,No,-11.80%,-58.69%,-66.29%,-70.57%,N/A,"$35,717,315.30","$7,220,702.97","$11,337,895.71","$60,622,705.30","$42,853,255.30","$42,853,255.30",MLPs,2015-10-08,0.80%,N/A,$0.85,2019-11-27,$0.29,16.74%,0.00,0.93,36,59.53%,39%,20%,1099,$3.18,$13.43,$4.98,$5.30,24.04,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LEGR,First Trust Indxx Innovative Transaction & Process ETF,Equity,"$29,882,159.00",-30.74%,"4,163",$22.14,-2.55%,No,No,2.92%,-30.31%,-21.88%,N/A,N/A,"-$1,533,440.00",$0.00,"-$1,533,440.00","-$1,533,440.00","$37,192,579.50","$37,192,579.50",Large Cap Blend Equities,2018-01-24,0.65%,N/A,$0.65,2019-12-13,$0.11,2.86%,17.37,1.00,100,18.32%,39%,20%,1099,$20.11,$33.67,$21.76,$22.53,31.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.47,84.42%,76.38%,64.96,5.74%,4.25%
AIRR,First Trust RBA American Industrial Renaissance ETF,Equity,"$29,729,348.00",-41.30%,"22,989",$17.02,-2.63%,No,No,-6.41%,-39.97%,-28.27%,-25.29%,-7.14%,"-$15,154,571.50","-$5,162,293.50","-$6,453,849.00","-$37,179,370.00","-$166,663,273.00","-$40,706,950.77",Building & Construction ,2014-03-10,0.70%,N/A,$0.06,2019-12-13,$0.05,0.33%,19.38,1.38,57,35.10%,35%,15%,1099,$15.21,$29.83,$16.51,$17.61,28.09,N/A,N/A,C+,N/A,N/A,N/A,N/A,4.91,36.46%,37.47%,171.47,3.50%,8.68%
DIG,ProShares Ultra Oil & Gas,Equity,"$29,683,178.00",-86.86%,"464,232",$3.36,-13.40%,No,2x,-33.20%,-81.74%,-88.70%,-90.14%,-92.73%,"$48,015,700.00","$32,611,127.50","$44,335,215.50","$34,835,275.50","$1,389,988.50","-$7,642,026.50",Leveraged Equities,2007-01-30,0.95%,N/A,$0.70,2019-12-24,$0.18,18.10%,15.20,2.43,50,116.95%,35%,15%,1099,-$0.14,$19.25,$3.06,$3.81,18.80,B,A-,C,C,B,N/A,N/A,5.61,50.00%,52.67%,483.09,0.00%,0.15%
CNCR,Loncar Cancer Immunotherapy ETF,Equity,"$29,457,119.00",-24.91%,"15,892",$17.60,-0.62%,No,No,10.07%,-18.89%,-14.15%,-24.30%,N/A,"-$93,940.00","-$1,122,575.00","$1,067,055.00","-$3,937,775.00","$18,110,225.00","$46,977,890.00",Global Equities,2015-10-13,0.79%,N/A,$0.00,2017-12-28,$0.35,0.00%,0.00,1.78,26,54.67%,39%,20%,1099,$15.72,$24.45,$17.18,$18.15,37.27,N/A,N/A,C,N/A,N/A,N/A,N/A,4.2,27.55%,22.91%,23.09,0.00%,6.28%
FTXL,First Trust Nasdaq Semiconductor ETF,Equity,"$29,014,978.00",-29.57%,"21,306",$29.02,2.33%,No,No,2.36%,-26.93%,-7.96%,20.53%,N/A,"$2,676,591.00","-$1,471,274.50","-$1,471,274.50","$6,367,527.00","$22,201,732.50","$30,959,593.00",Technology Equities,2016-09-21,0.60%,N/A,$0.38,2019-12-13,$0.10,1.34%,22.76,1.53,30,61.00%,39%,20%,1099,$26.46,$41.87,$28.13,$29.59,36.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.85,31.44%,36.48%,72.92,0.00%,4.36%
JHMT,John Hancock Multi-Factor Technology ETF,Equity,"$28,532,135.00",-25.02%,"6,789",$41.49,0.73%,No,No,1.45%,-25.91%,-11.21%,25.54%,N/A,"-$6,180,541.10","-$1,662,895.60","-$2,749,649.60","-$38,597,778.40","-$26,372,861.60","-$1,791,663.60",Technology Equities,2015-09-28,0.40%,N/A,$0.67,2019-12-24,$0.43,1.62%,23.60,1.23,131,36.91%,39%,20%,1099,$38.18,$58.19,$40.52,$41.98,36.12,N/A,N/A,B,N/A,N/A,N/A,N/A,5.72,57.79%,55.84%,38.45,0.87%,5.03%
PFI,Invesco DWA Financial Momentum ETF,Equity,"$28,522,368.00",-38.23%,"14,358",$23.89,-4.25%,No,No,-10.90%,-41.71%,-26.84%,-17.77%,-22.07%,"-$18,316,933.00","-$1,838,178.00","-$1,838,178.00","$13,381,260.50","-$62,380,562.00","-$6,768,514.50",All Cap Equities,2006-10-12,0.60%,N/A,$0.36,2019-12-23,$0.11,1.42%,25.54,0.85,47,37.59%,35%,15%,1099,$22.08,$43.70,$23.29,$24.55,27.77,C,C+,C+,B,A-,C+,B-,4.48,40.53%,29.83%,46.85,0.00%,1.26%
WCLD,WisdomTree Cloud Computing Fund,Equity,"$28,515,212.00",-14.13%,"31,339",$21.94,1.57%,No,No,8.20%,-22.96%,N/A,N/A,N/A,"$20,440,611.50","$4,729,534.00","$6,116,847.00","$31,386,985.00","$31,386,985.00","$31,386,985.00",Technology Equities,2019-09-06,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,2.05,53,26.41%,39%,20%,1099,$18.55,$30.17,$21.18,$22.46,37.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.65,55.81%,53.81%,13.54,0.00%,1.71%
YOLO,AdvisorShares Pure Cannabis ETF,Equity,"$28,203,459.00",-43.53%,"66,824",$6.76,3.21%,No,No,5.79%,-37.58%,N/A,N/A,N/A,"$4,083,621.75",$0.00,$0.00,"$79,456,253.25","$79,456,253.25","$79,456,253.25",Small Cap Blend Equities,2019-04-17,0.74%,N/A,$0.66,2019-12-27,$0.38,9.98%,0.00,-5.50,30,75.06%,39%,20%,1099,$5.11,$11.30,N/A,N/A,30.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KURE,KraneShares MSCI All China Health Care Index ETF,Equity,"$28,146,392.00",-5.55%,"32,627",$21.83,1.96%,No,No,2.72%,-13.31%,0.41%,N/A,N/A,"$8,961,500.00",$0.00,"$2,590,399.00","-$10,074,062.00","$36,028,892.34","$36,028,892.34",China Equities,2018-02-01,0.65%,N/A,$0.06,2019-12-27,$0.06,0.27%,27.12,1.15,79,43.99%,39%,20%,1099,$20.60,$27.91,$21.38,$22.24,41.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.25,15.96%,4.26%,47.22,0.00%,12.13%
BDCZ,ETRACS Wells Fargo Business Development Company Index ETN,Equity,"$27,847,531.00",-54.33%,"17,006",$9.13,-13.87%,No,No,-26.74%,-54.62%,-49.15%,-50.85%,N/A,"$30,988,356.52","$2,079,634.19","$2,507,533.20","$52,783,866.52","$31,291,736.52","$31,291,736.52",Financials Equities,2015-10-08,0.85%,N/A,$1.69,2020-01-10,$0.43,18.54%,0.00,0.81,20,66.85%,39%,20%,1099,$8.81,$22.58,$8.39,$10.35,17.23,N/A,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NETL,NETLease Corporate Real Estate ETF,Real Estate,"$27,715,910.00",-44.79%,"17,815",$15.13,-6.02%,No,No,-13.14%,-49.20%,-38.15%,N/A,N/A,"$11,994,957.50","$2,037,547.50","$4,070,112.50","$41,306,285.00","$41,306,285.00","$41,306,285.00",Real Estate,2019-03-22,0.60%,N/A,$0.43,2020-03-17,$0.01,2.75%,31.48,-1.97,24,61.91%,39%,20%,1099,$13.21,$33.05,$14.56,$15.70,26.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4,2.89%,1.12%,72.61,3.67%,0.00%
PYZ,Invesco DWA Basic Materials Momentum ETF,Equity,"$27,554,040.00",-45.03%,"2,434",$34.60,-3.19%,No,No,-7.99%,-40.39%,-39.59%,-41.26%,-32.59%,"-$9,314,783.00",$0.00,$0.00,"-$14,721,380.50","-$51,054,043.00","-$52,766,063.50",Materials,2006-10-12,0.60%,N/A,$0.87,2019-12-23,$0.27,2.41%,18.05,1.40,51,39.25%,35%,15%,1099,$31.25,$61.11,$34.05,$35.32,27.84,B,B+,B-,A,A-,B-,B+,3.58,17.65%,14.43%,626.38,3.28%,3.97%
GOEX,Global X Gold Explorers ETF,Equity,"$27,509,104.00",-34.94%,"16,066",$17.37,6.89%,No,No,4.26%,-36.78%,-19.27%,-26.98%,43.23%,"-$1,248,264.00","-$1,248,264.00","-$1,248,264.00","$121,095.00","-$6,046,340.50","$9,571,975.52",Materials,2010-11-03,0.65%,N/A,$0.43,2019-12-30,$0.41,2.46%,23.29,-0.05,51,46.38%,39%,20%,1099,$13.79,$29.05,$16.36,$17.97,39.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.97,49.46%,63.20%,480.66,0.00%,0.00%
SEF,Short Financials ProShares,Equity,"$27,298,886.00",53.54%,"57,782",$29.52,5.58%,Yes,No,11.31%,53.67%,29.15%,9.66%,-12.80%,"$200,482.00","$4,325,308.00","-$1,722,133.50","$1,753,379.00","-$444,703.08","$14,280,296.92",Inverse Equities,2008-06-10,0.95%,N/A,$0.24,2019-12-24,$0.05,0.87%,0.00,-1.01,283,41.86%,35%,15%,1099,$17.69,$29.32,$28.37,$30.33,69.76,A-,B,C+,C+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BDCS,UBS E-TRACS Wells Fargo Business Development Company ETN,Equity,"$26,865,300.00",-55.06%,"38,782",$8.99,-14.54%,No,No,-28.37%,-55.21%,-50.02%,-50.99%,-42.78%,"-$27,638,551.00",$0.00,$0.00,"-$20,696,791.00","-$13,031,457.50","$1,477,180.00",Financials Equities,2011-04-27,0.85%,N/A,$1.69,2020-01-10,$0.43,18.83%,0.00,0.74,20,66.85%,35%,15%,1099,$8.69,$22.54,$8.14,$10.19,20.09,B+,B+,C,C+,A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PSCU,Invesco S&P SmallCap Utilities ETF,Equity,"$26,356,154.00",-23.15%,"3,621",$40.46,-4.60%,No,No,-4.00%,-27.56%,-22.55%,-9.97%,17.25%,"-$5,519,555.50",$0.00,$0.00,"-$26,320,243.50","-$13,057,862.50","-$19,234,213.50",Small Cap Blend Equities,2010-04-07,0.29%,N/A,$1.30,2019-12-23,$0.56,3.04%,-4.38,0.59,22,69.01%,35%,15%,1099,$39.95,$56.64,$39.34,$41.87,34.42,B,B-,A,A-,B+,A,C,3.49,5.56%,13.37%,432.54,8.29%,3.55%
FXN,First Trust Energy AlphaDEX Fund,Equity,"$26,284,688.00",-67.36%,"153,153",$3.45,-6.50%,No,No,-12.88%,-58.28%,-72.30%,-75.28%,-82.38%,"-$8,970,565.50","-$1,603,087.00","-$2,651,006.50","-$70,256,291.50","-$916,111,478.50","$58,124,951.64",Energy Equities,2007-05-08,0.65%,N/A,$0.16,2019-12-13,$0.04,4.23%,9.61,1.54,36,50.31%,35%,15%,1099,$2.26,$8.59,$3.37,$3.61,22.01,B-,A-,C,B+,B-,B-,B+,3.38,9.47%,12.26%,501.06,0.00%,0.32%
GASX,Direxion Daily Natural Gas Related Bear 3X Shares,Equity,"$26,202,264.00",371.05%,"83,171",$195.11,22.07%,Yes,3x,41.20%,101.08%,545.42%,532.29%,N/A,"-$13,974,295.00",$0.00,$0.00,"-$7,310,968.00","-$9,826,417.50","$395,470.08",Leveraged Equities,2015-12-03,1.09%,N/A,$0.30,2019-12-23,$0.04,0.18%,0.00,-4.63,33,57.06%,39%,20%,1099,$19.27,$402.47,$169.41,$210.41,52.20,C+,A-,A-,C+,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JHMC,John Hancock Multi-Factor Consumer Discretionary ETF,Equity,"$26,161,156.00",-38.85%,"10,105",$21.89,0.00%,No,No,-6.06%,-38.41%,-29.87%,-17.58%,N/A,"$542,879.90","$1,257,314.80","$1,590,409.90","-$1,079,283.20","$4,128,224.30","$23,760,085.30",Consumer Discretionary Equities,2015-09-28,0.40%,N/A,$0.41,2019-12-24,$0.23,1.85%,21.70,1.10,113,36.07%,39%,20%,1099,$19.50,$37.75,$21.34,$22.32,25.03,N/A,C+,C+,N/A,N/A,C,N/A,4.36,33.33%,25.68%,66.85,10.24%,2.95%
ZMLP,Direxion Zacks MLP High Income Shares,Equity,"$26,015,140.00",-62.85%,"102,271",$4.45,-11.00%,No,No,-17.74%,-58.85%,-63.84%,-66.59%,-77.04%,"$13,502,054.00","$4,059,299.50","$10,607,017.50","$23,103,487.50","$15,998,336.00","$54,472,126.00",Energy Equities,2014-01-23,0.65%,Charles Schwab,$1.60,2019-12-23,$0.40,31.25%,9.74,1.19,26,53.97%,35%,15%,1099,$2.95,$11.76,$4.26,$4.78,24.74,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDOG,ALPS REIT Dividend Dogs ETF,Real Estate,"$25,768,025.00",-47.14%,"4,868",$24.93,-6.87%,No,No,-13.34%,-48.70%,-44.17%,-34.03%,-35.04%,"-$4,871,443.00",$0.00,$0.00,"-$4,871,443.00","-$4,871,443.00","-$4,871,443.00",Real Estate,2008-05-07,0.35%,N/A,$1.84,2020-03-19,$0.68,6.81%,0.00,0.56,46,26.58%,39%,20%,1099,$22.02,$52.73,$23.96,$25.84,23.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.59,4.92%,5.89%,89.59,0.00%,9.32%
BBC,Virtus LifeSci Biotech Clinical Trials ETF,Equity,"$25,306,759.00",-30.23%,"31,015",$26.55,0.80%,No,No,11.04%,-26.80%,-3.77%,18.02%,-23.08%,"-$5,600,971.00",$0.00,"-$1,814,144.00","-$904,846.50","$1,233,233.00","$15,326,879.50",Small Cap Growth Equities,2014-12-16,0.79%,N/A,$0.00,2017-12-20,$0.30,0.00%,0.00,1.84,96,19.99%,35%,15%,1099,$21.81,$40.00,$25.78,$27.33,35.90,N/A,N/A,C,N/A,N/A,N/A,N/A,3.07,18.87%,9.25%,26.58,0.00%,0.31%
