Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
WBIF,WBI Bull|Bear Value 1000 ETF,Equity,"$53,021,637.00",-1.72%,"6,832",$27.33,-0.94%,No,No,2.53%,-1.30%,-0.82%,12.29%,16.53%,"-$1,396,785.00",$0.00,"-$1,396,785.00","$15,532,825.42","-$19,735,459.58","-$55,955,659.58",Large Cap Growth Equities,2014-08-25,1.18%,N/A,$0.21,2019-09-17,$0.04,0.77%,18.33,0.69,33,44.79%,35%,15%,1099,$26.76,$28.29,$27.28,$27.38,47.34,C,B,C,N/A,C+,C,N/A,5.68,55.60%,54.54%,41.31,0.23%,2.95%
ZMLP,Direxion Zacks MLP High Income Shares,Equity,"$52,088,603.00",-6.34%,"51,633",$11.22,-0.80%,No,No,-0.05%,-8.78%,-4.71%,-22.07%,-45.28%,"$1,769,711.00","$571,161.00","$1,152,093.00","$12,731,490.00","$14,204,648.00","$67,784,438.00",Energy Equities,2014-01-23,0.65%,Charles Schwab,$1.60,2019-12-23,$0.40,14.18%,9.74,1.19,26,41.36%,35%,15%,1099,$10.84,$12.73,$11.18,$11.27,37.63,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
YGRN,MicroSectors U.S. Big Oil Index Inverse ETN,Equity,"$51,951,207.00",10.90%,0,$51.95,0.99%,Yes,No,-0.72%,12.26%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$24,721,700.00","$24,721,700.00","$24,721,700.00",Inverse Equities,2019-04-09,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-2.34,10,110.10%,39%,20%,1099,$44.61,$54.23,$51.95,$51.95,61.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NRGZ,MicroSectors U.S. Big Oil Index -2X Inverse Leveraged ETN,Equity,"$51,829,694.00",22.25%,503,$51.83,1.99%,Yes,2x,-1.64%,25.41%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$24,439,500.00","$24,439,500.00","$24,439,500.00",Leveraged Equities,2019-04-09,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-4.70,10,110.10%,39%,20%,1099,$38.23,$56.11,$51.83,$51.83,60.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
WBIE,WBI Bull|Bear Rising Income 1000 ETF,Equity,"$51,613,993.00",-0.23%,"7,095",$27.94,-0.71%,No,No,2.38%,0.00%,9.82%,25.68%,15.31%,"-$2,811,150.00",$0.00,"-$2,811,150.00","$3,104,515.22","-$16,524,229.78","-$72,089,434.78",Large Cap Growth Equities,2014-08-25,1.13%,N/A,$0.17,2019-09-17,$0.03,0.61%,19.91,0.72,37,42.89%,35%,15%,1099,$27.40,$28.54,$27.90,$27.99,50.91,B-,B-,C,C,A+,B,C,4.95,18.00%,38.04%,48.99,1.81%,5.41%
OGIG,O’Shares Global Internet Giants ETF,Equity,"$50,911,016.00",11.44%,"18,357",$29.09,-0.21%,No,No,4.43%,4.35%,30.81%,N/A,N/A,$0.00,$0.00,$0.00,"-$12,115,376.00","$42,869,644.25","$42,869,644.25",Large Cap Growth Equities,2018-06-05,0.48%,N/A,$0.00,N/A,N/A,0.00%,34.00,1.35,71,40.75%,39%,20%,1099,$27.51,$29.27,$28.96,$29.26,66.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.16,37.96%,42.47%,16.57,5.65%,2.58%
PYZ,Invesco DWA Basic Materials Momentum ETF,Equity,"$50,426,292.00",-5.79%,"2,146",$59.30,-2.15%,No,No,2.82%,-1.66%,3.68%,0.31%,15.46%,"-$6,292,963.00",$0.00,$0.00,"-$20,560,667.50","-$51,348,627.00","-$49,744,243.50",Materials,2006-10-12,0.60%,N/A,$0.87,2019-12-23,$0.27,1.43%,18.05,1.40,51,35.07%,35%,15%,1099,$57.53,$62.32,$59.28,$59.35,45.38,B,B+,B-,A,A-,B-,B+,3.76,20.59%,16.48%,626.5,3.19%,4.71%
TECS,Direxion Daily Technology Bear 3X Shares,Equity,"$50,035,949.00",-23.64%,"1,114,284",$5.46,2.63%,Yes,3x,-13.20%,-16.59%,-73.03%,-92.60%,-97.51%,"$16,070,718.50","$1,093,198.00","$8,557,237.00","$75,450,859.50","$105,486,598.61","$129,343,651.69",Leveraged Equities,2008-12-17,1.10%,N/A,$0.17,2019-12-23,$0.02,3.23%,0.00,-3.06,71,66.75%,35%,15%,1099,$5.35,$6.64,$5.36,$5.53,33.37,B,B+,B,B,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NRGD,MicroSectors U.S. Big Oil Index -3X Inverse Leveraged ETN,Equity,"$49,659,446.00",33.99%,235,$49.67,2.99%,Yes,3x,-2.78%,39.42%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$24,158,950.00","$24,158,950.00","$24,158,950.00",Leveraged Equities,2019-04-09,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-7.09,10,110.10%,39%,20%,1099,$31.45,$55.45,$49.67,$49.67,60.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AIQ,Global X Future Analytics Tech ETF,Equity,"$49,188,953.00",7.26%,"14,995",$19.20,-0.83%,No,No,4.11%,3.17%,31.38%,N/A,N/A,"$114,936.00","-$7,393,584.00","$114,936.00","$3,786,776.00","-$11,870,318.00","-$11,870,318.00",Large Cap Growth Equities,2018-05-11,0.68%,N/A,$0.09,2019-12-30,$0.04,0.47%,26.53,1.36,86,31.78%,N/A,N/A,N/A,$18.44,$19.40,$19.15,$19.28,63.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.69,58.64%,54.64%,22.83,9.26%,4.44%
AMUB,ETRACS Alerian MLP Index ETN,Equity,"$49,114,620.00",-5.95%,"6,075",$12.90,-1.00%,No,No,-0.44%,-7.88%,-11.86%,-25.64%,N/A,"$20,533,032.35","$7,840,266.37","$20,533,032.35","$45,438,422.35","$27,668,972.35","$27,668,972.35",MLPs,2015-10-08,0.80%,N/A,$0.85,2019-08-27,$0.30,6.60%,0.00,0.93,36,59.53%,39%,20%,1099,$12.54,$14.57,$12.88,$12.96,38.07,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDOG,ALPS REIT Dividend Dogs ETF,Real Estate,"$48,651,516.00",0.11%,"5,905",$48.47,-0.51%,No,No,1.86%,1.81%,9.82%,26.42%,24.75%,"-$4,871,443.00",$0.00,"-$2,473,030.50","-$4,871,443.00","-$4,871,443.00","-$4,871,443.00",Real Estate,2008-05-07,0.35%,N/A,$1.50,2019-12-19,$0.51,3.06%,0.00,0.56,46,24.03%,39%,20%,1099,$47.45,$49.50,$48.47,$48.48,52.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PXQ,Invesco Dynamic Networking ETF,Equity,"$47,704,260.00",4.47%,"9,144",$63.56,-1.26%,No,No,2.50%,1.55%,18.31%,55.62%,95.48%,"-$18,933,131.00","-$18,933,131.00","-$18,933,131.00","-$14,462,825.00","$4,304,641.50","$1,337,702.00",Technology Equities,2005-06-23,0.63%,N/A,$0.26,2019-09-23,$0.02,0.41%,24.82,1.26,31,45.88%,35%,15%,1099,$62.21,$64.74,$63.42,$63.76,56.98,C+,B-,B-,B-,B,C+,B-,4.47,23.80%,29.65%,25.3,3.68%,3.54%
FTXL,First Trust Nasdaq Semiconductor ETF,Equity,"$47,567,981.00",0.42%,"20,156",$41.37,-2.64%,No,No,3.49%,-0.74%,37.73%,75.35%,N/A,"$4,147,865.50",$0.00,"$2,068,648.00","$15,828,641.00","$26,122,223.00","$32,430,867.50",Technology Equities,2016-09-21,0.60%,N/A,$0.38,2019-12-13,$0.10,0.89%,22.76,1.53,30,61.20%,39%,20%,1099,$40.46,$44.01,$41.23,$41.66,50.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.3,41.08%,45.22%,62.24,0.00%,3.57%
BDCZ,ETRACS Wells Fargo Business Development Company Index ETN,Equity,"$47,458,071.00",-0.27%,937,$20.36,0.05%,No,No,1.37%,1.34%,12.41%,9.37%,N/A,"$16,784,907.61","$1,161,060.54","$16,784,907.61","$38,580,417.61","$17,088,287.61","$17,088,287.61",Financials Equities,2015-10-08,0.85%,N/A,$1.26,2019-10-10,$0.41,6.18%,0.00,0.81,20,66.85%,39%,20%,1099,$19.97,$20.53,$20.35,$20.37,54.38,N/A,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NETL,NETLease Corporate Real Estate ETF,Real Estate,"$46,932,640.00",7.09%,"14,568",$29.36,-0.24%,No,No,1.66%,6.88%,N/A,N/A,N/A,"$5,711,445.00",$0.00,"$5,711,445.00","$35,022,772.50","$35,022,772.50","$35,022,772.50",Real Estate,2019-03-22,0.60%,N/A,$0.42,2019-12-30,$0.03,1.44%,31.48,-1.97,24,59.99%,39%,20%,1099,$27.51,$29.86,$29.24,$29.53,66.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.43,4.71%,1.12%,72.86,3.71%,0.00%
WBIL,WBI Bull|Bear Quality 1000 ETF,Equity,"$46,749,980.00",-0.85%,"6,935",$27.05,-0.73%,No,No,1.61%,-1.15%,8.44%,16.96%,14.74%,"-$2,748,270.00",$0.00,"-$1,387,605.00","$8,030,908.41","-$26,887,271.59","-$66,720,876.59",Large Cap Growth Equities,2014-08-25,1.21%,N/A,$0.13,2019-09-17,$0.03,0.49%,20.66,0.65,34,45.79%,35%,15%,1099,$26.69,$28.03,$27.00,$27.09,47.20,B-,B,C,N/A,A+,C,N/A,5.16,26.06%,42.49%,35.61,0.88%,8.32%
JETS,U.S. Global Jets ETF,Equity,"$46,286,550.00",-2.20%,"22,290",$30.81,-1.12%,No,No,3.25%,-1.75%,-0.01%,12.70%,N/A,"-$4,588,650.00","-$2,999,350.00","-$4,588,650.00","-$37,009,390.00","-$23,399,065.00","$30,160,800.00",Industrials Equities,2015-04-28,0.60%,N/A,$0.39,2019-12-23,$0.39,1.27%,9.55,1.24,34,71.17%,35%,15%,1099,$29.83,$32.38,$30.72,$30.94,47.94,C,B+,C+,N/A,N/A,C,C,1.99,14.58%,2.97%,854.2,3.62%,0.00%
LEGR,First Trust Indxx Innovative Transaction & Process ETF,Equity,"$46,243,200.00",3.01%,"2,068",$32.93,-0.27%,No,No,4.13%,1.23%,22.21%,N/A,N/A,$0.00,$0.00,$0.00,"-$1,497,424.00","$38,726,019.50","$38,726,019.50",Large Cap Blend Equities,2018-01-24,0.65%,N/A,$0.65,2019-12-13,$0.11,1.98%,17.37,1.00,101,17.73%,39%,20%,1099,$31.77,$33.34,$32.91,$32.98,59.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,88.39%,81.31%,64.1,5.89%,3.97%
YOLO,AdvisorShares Pure Cannabis ETF,Equity,"$45,913,344.00",-5.68%,"70,089",$11.29,-2.84%,No,No,-2.84%,-1.40%,N/A,N/A,N/A,"$3,253,305.75","$878,456.25","$2,676,258.75","$78,625,937.25","$78,625,937.25","$78,625,937.25",Small Cap Blend Equities,2019-04-17,0.74%,N/A,$0.66,2019-12-27,$0.38,5.67%,0.00,-5.50,30,68.02%,39%,20%,1099,$11.05,$13.03,$11.17,$11.44,41.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
XTL,SPDR S&P Telecom ETF,Equity,"$45,382,682.00",-0.33%,"4,635",$69.73,-0.81%,No,No,1.72%,-0.72%,3.77%,3.64%,30.10%,"-$3,583,258.50",$0.00,"-$3,583,258.50","-$45,695,681.75","-$19,261,936.75","$26,963,003.25",Communications Equities,2011-01-26,0.35%,N/A,$0.64,2019-12-23,$0.15,0.92%,16.25,1.06,43,35.64%,35%,15%,1099,$68.53,$73.52,$69.54,$69.84,47.73,A,C+,A,A,B+,A-,B+,3.27,19.23%,10.94%,34.03,3.72%,1.51%
JHMT,John Hancock Multi-Factor Technology ETF,Equity,"$44,847,247.00",5.20%,"9,113",$58.22,-1.26%,No,No,3.60%,2.64%,32.80%,83.41%,N/A,"-$2,250,636.20",$0.00,$0.00,"-$29,293,930.30","-$20,749,815.70","$2,138,241.30",Technology Equities,2015-09-28,0.40%,N/A,$0.67,2019-12-24,$0.43,1.14%,23.60,1.23,130,38.60%,39%,20%,1099,$56.30,$59.21,$58.07,$58.51,58.70,N/A,N/A,B,N/A,N/A,N/A,N/A,5.62,53.82%,52.79%,37.57,0.93%,5.06%
PSCC,Invesco S&P SmallCap Consumer Staples ETF,Equity,"$44,537,232.00",-7.12%,"2,900",$74.02,-0.54%,No,No,2.16%,-4.44%,0.03%,17.09%,49.50%,"-$4,092,641.50","-$3,679,675.00","-$100,759.00","-$22,494,979.50","-$14,337,725.50","-$4,887,894.50",Consumer Staples Equities,2010-04-07,0.29%,N/A,$1.41,2019-12-23,$0.47,1.88%,26.61,0.83,24,63.24%,35%,15%,1099,$72.07,$79.93,$73.90,$74.10,40.06,B-,B-,A-,A,B,C+,C,2.5,22.37%,5.28%,84.0,10.28%,22.10%
PBS,Invesco Dynamic Media ETF,Equity,"$44,174,562.00",3.83%,"8,208",$35.31,-0.90%,No,No,4.17%,3.50%,12.36%,30.39%,41.64%,$0.00,$0.00,$0.00,"-$21,751,445.50","-$83,918,377.00","-$105,170,425.50",All Cap Equities,2005-06-23,0.63%,Charles Schwab,$0.14,2019-12-23,$0.09,0.41%,19.26,1.06,31,48.04%,35%,15%,1099,$33.97,$36.02,$35.28,$35.38,58.42,B+,A,B,A,B,C+,B-,3.56,15.97%,14.22%,10.47,0.00%,0.19%
FILL,iShares MSCI Global Energy Producers ETF,Equity,"$42,859,549.00",-8.98%,"24,530",$17.24,-0.63%,No,No,-0.12%,-9.79%,-8.85%,-1.95%,-6.05%,"$873,441.00",$0.00,"$5,740,041.00","$1,886,110.00","$13,658,535.00","$31,059,535.00",Energy Equities,2012-01-31,0.39%,N/A,$1.08,2019-12-16,$0.77,6.24%,11.38,1.03,208,55.99%,35%,15%,1099,$16.69,$19.67,$17.10,$17.39,35.15,A-,C+,A-,B-,A+,B,A+,6.58,85.88%,79.12%,455.61,0.44%,0.90%
TAO,Invesco China Real Estate ETF,Real Estate,"$42,425,549.00",-8.99%,"22,194",$25.01,-1.15%,No,No,2.88%,-8.87%,-4.52%,41.74%,46.60%,"-$7,632,695.00","-$3,712,797.00","-$7,632,695.00","$6,325,519.00","$548,244.50","$7,424,548.00",Global Real Estate,2007-12-18,0.70%,N/A,$0.96,2019-12-23,$0.96,3.81%,7.79,1.09,71,45.69%,35%,15%,1099,$23.42,$28.61,$24.90,$25.14,41.02,C,A-,C,B-,C+,C+,C,1.94,1.54%,2.68%,95.36,4.23%,9.10%
GOEX,Global X Gold Explorers ETF,Equity,"$42,231,446.00",-4.53%,"7,379",$25.49,-0.89%,No,No,-3.62%,-1.77%,20.74%,-3.53%,84.37%,$0.00,$0.00,$0.00,"$1,369,359.00","-$4,798,076.50","$10,820,239.52",Materials,2010-11-03,0.65%,N/A,$0.43,2019-12-30,$0.41,1.67%,23.29,-0.05,51,42.88%,39%,20%,1099,$25.26,$26.41,$25.05,$26.22,49.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.19,53.12%,69.59%,478.85,0.00%,0.00%
INDS,Pacer Benchmark Industrial Real Estate SCTR ETF,Real Estate,"$42,151,560.00",5.49%,"18,908",$35.14,-0.23%,No,No,1.27%,5.08%,28.57%,N/A,N/A,"$7,265.00",$0.00,$0.00,"$35,192,630.00","$35,207,870.00","$35,207,870.00",Real Estate,2018-05-14,0.60%,N/A,$0.75,2019-12-24,$0.30,2.14%,34.36,0.65,18,79.30%,39%,20%,1099,$33.66,$35.86,$35.04,$35.27,60.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.72,13.53%,6.38%,49.85,0.00%,8.07%
YLCO,Global X YieldCo & Renewable Energy Income ETF,Equity,"$41,970,382.00",4.94%,"25,254",$15.61,-0.83%,No,No,1.26%,4.02%,30.31%,56.58%,N/A,"$8,516,682.00","$5,422,132.50","$8,516,682.00","$20,052,852.50","$27,520,659.50","$34,534,938.50",Alternative Energy Equities,2015-05-27,0.65%,N/A,$0.44,2019-12-30,$0.01,2.82%,21.48,0.84,39,51.09%,35%,15%,1099,$15.16,$15.81,$15.55,$15.68,65.67,N/A,N/A,B+,N/A,N/A,N/A,N/A,8.8,0.00%,99.28%,1128.94,6.17%,36.97%
JHMH,John Hancock Multi-Factor Health Care ETF,Equity,"$41,729,001.00",1.84%,"10,543",$37.94,-0.84%,No,No,3.86%,0.53%,15.95%,46.85%,N/A,"-$1,514,071.60",$0.00,"-$1,514,071.60","-$33,878,307.90","$3,857,310.20","$22,251,299.70",Health & Biotech Equities,2015-09-28,0.40%,N/A,$0.91,2019-12-24,$0.24,2.39%,25.40,0.98,112,33.90%,39%,20%,1099,$36.78,$38.84,$37.89,$38.02,56.29,N/A,N/A,B-,N/A,N/A,N/A,N/A,5.18,59.62%,42.70%,19.06,0.00%,12.45%
PEJ,Invesco Dynamic Leisure and Entertainment ETF,Equity,"$41,501,681.00",-3.19%,"10,052",$43.68,-0.88%,No,No,2.34%,-1.92%,3.28%,9.55%,25.26%,$0.00,$0.00,$0.00,"-$51,194,662.00","-$95,492,857.50","-$129,291,836.50",All Cap Equities,2005-06-23,0.63%,N/A,$0.18,2019-12-23,$0.07,0.39%,17.24,0.94,31,45.96%,35%,15%,1099,$42.68,$45.69,$43.65,$43.72,46.72,B-,B+,B-,B,B+,C+,C+,3.79,21.01%,16.86%,255.69,3.96%,2.68%
JHMC,John Hancock Multi-Factor Consumer Discretionary ETF,Equity,"$40,735,720.00",0.68%,"2,748",$36.04,-1.15%,No,No,2.26%,0.39%,18.21%,40.41%,N/A,"-$1,793,905.00",$0.00,$0.00,"-$7,253,066.40","$3,107,013.90","$21,423,300.40",Consumer Discretionary Equities,2015-09-28,0.40%,N/A,$0.41,2019-12-24,$0.23,1.11%,21.70,1.10,112,31.74%,39%,20%,1099,$35.33,$36.80,$35.99,$36.16,53.74,N/A,C+,C+,N/A,N/A,C,N/A,4.57,37.82%,31.47%,62.85,10.02%,2.61%
NRGO,MicroSectors U.S. Big Oil Index 2X Leveraged ETN,Equity,"$40,443,779.00",-20.42%,0,$40.44,-2.01%,No,2x,0.71%,-22.10%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$25,559,200.00","$25,559,200.00","$25,559,200.00",Leveraged Equities,2019-04-09,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,4.66,9,89.90%,39%,20%,1099,$36.30,$54.80,$40.44,$40.44,36.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UYM,ProShares Ultra Basic Materials,Equity,"$40,427,361.00",-8.33%,"5,652",$57.72,-3.20%,No,2x,7.41%,-1.41%,13.30%,9.35%,16.87%,$0.00,$0.00,$0.00,"-$7,655,286.00","-$23,485,580.75","-$48,978,830.75",Leveraged Equities,2007-01-30,0.95%,N/A,$0.78,2019-12-24,$0.20,1.30%,18.08,2.49,47,67.32%,35%,15%,1099,$54.08,$62.37,$57.33,$58.29,47.60,B,B,C,C+,B+,N/A,N/A,5.74,61.22%,56.40%,990.42,3.79%,2.28%
KCE,SPDR S&P Capital Markets ETF,Equity,"$39,027,803.00",5.33%,"5,406",$62.43,-0.78%,No,No,3.12%,4.16%,21.28%,43.66%,41.74%,"-$1,491,608.75",$0.00,"-$1,491,608.75","-$4,202,293.25","-$69,158,095.25","-$140,972,701.75",Financials Equities,2005-11-15,0.35%,N/A,$1.37,2019-12-23,$0.41,2.18%,14.28,1.29,59,21.15%,35%,15%,1099,$59.39,$63.07,$62.33,$62.62,62.11,B+,B,A-,A-,C+,A-,B-,4.31,34.36%,24.58%,4.68,0.00%,0.00%
PSCU,Invesco S&P SmallCap Utilities ETF,Equity,"$38,443,762.00",4.09%,"4,317",$54.81,-0.69%,No,No,4.03%,6.11%,7.41%,24.19%,58.54%,"-$2,675,721.00",$0.00,"-$2,675,721.00","-$23,467,345.00","-$10,214,028.00","-$18,358,605.50",Small Cap Blend Equities,2010-04-07,0.29%,N/A,$1.30,2019-12-23,$0.56,2.35%,-4.38,0.59,23,65.07%,35%,15%,1099,$51.98,$55.33,N/A,N/A,62.83,B,B-,A,A-,B+,A,C,3.17,5.56%,10.06%,306.01,4.37%,3.32%
EVX,VanEck Vectors Environmental Services ETF,Equity,"$38,006,041.00",1.96%,"1,384",$108.61,-0.88%,No,No,2.29%,2.66%,16.58%,47.83%,78.35%,$0.00,$0.00,$0.00,"$9,757,142.50","$10,435,908.50","$10,385,549.00",Industrials Equities,2006-10-16,0.55%,N/A,$0.47,2019-12-23,$0.47,0.43%,31.33,0.94,26,62.67%,35%,15%,1099,$105.93,$109.89,$108.61,$108.61,57.04,C+,C+,B,B-,A,B+,C,4.36,26.04%,25.46%,767.87,0.00%,13.39%
GASL,Direxion Daily Natural Gas Related Bull 3X Shares,Equity,"$37,826,354.00",-52.35%,"2,406,754",$4.67,-5.85%,No,3x,-0.21%,-47.82%,-85.12%,-97.88%,-99.95%,"$20,923,237.00","$3,256,011.00","$21,608,835.50","$52,010,167.74","$69,877,873.74","$180,279,219.40",Leveraged Equities,2010-07-14,1.04%,N/A,$0.05,2019-12-23,$0.05,1.01%,6.25,4.56,34,48.79%,35%,15%,1099,$3.09,$9.71,$4.57,$4.80,34.94,B-,A,B+,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JHMF,John Hancock Multi-Factor Financials ETF,Equity,"$37,751,646.00",2.00%,"13,297",$41.96,-0.52%,No,No,3.12%,1.74%,23.60%,40.67%,N/A,$0.00,$0.00,$0.00,"-$25,866,336.10","-$14,628,863.80","$9,614,035.70",Financials Equities,2015-09-28,0.40%,N/A,$0.86,2019-12-24,$0.52,2.04%,14.90,1.15,155,31.06%,39%,20%,1099,$40.67,$42.39,$41.86,$42.11,57.10,N/A,N/A,B-,N/A,N/A,N/A,N/A,4.22,31.72%,23.08%,16.89,3.91%,0.27%
BBC,Virtus LifeSci Biotech Clinical Trials ETF,Equity,"$37,420,447.00",-1.90%,"29,263",$37.33,-0.85%,No,No,5.49%,0.39%,48.78%,84.25%,37.17%,"-$3,786,827.00",$0.00,"-$3,808,595.50","-$545,801.00","$4,222,373.00","$30,591,796.50",Small Cap Growth Equities,2014-12-16,0.79%,N/A,$0.00,2017-12-20,$0.30,0.00%,0.00,1.84,96,16.25%,35%,15%,1099,$35.48,$38.81,$37.10,$37.59,56.54,N/A,N/A,C,N/A,N/A,N/A,N/A,2.69,16.60%,6.18%,27.03,0.00%,1.99%
RWW,Invesco S&P Financials Revenue ETF,Equity,"$37,326,395.00",1.03%,"2,394",$74.58,-0.49%,No,No,3.54%,0.66%,20.96%,33.57%,64.90%,$0.00,$0.00,$0.00,"-$6,671,018.00","$1,703,187.50","-$6,669,982.00",Financials Equities,2008-11-12,0.45%,N/A,$1.28,2019-12-23,$0.36,1.71%,11.77,1.16,67,58.51%,35%,15%,1099,$71.83,$75.67,$73.90,$75.00,55.30,B-,B-,B-,A,B,C,B+,4.16,27.75%,21.94%,43.91,14.70%,0.20%
BNKU,MicroSectors U.S. Big Banks Index 3x Leveraged ETN,Equity,"$37,151,448.00",-6.30%,959,$74.20,-1.34%,No,3x,11.37%,-5.08%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-04-02,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,5.47,9,90.20%,39%,20%,1099,$66.19,$82.48,$74.20,$74.20,50.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JHMU,John Hancock Multi-Factor Utilities ETF,Equity,"$37,032,332.00",4.70%,"6,283",$35.61,-0.28%,No,No,-0.42%,5.56%,22.87%,50.03%,N/A,"-$674,825.60",$0.00,"-$674,825.60","-$1,959,573.30","$7,765,506.20","$18,183,078.20",Utilities Equities,2016-03-28,0.40%,N/A,$0.89,2019-12-24,$0.49,2.50%,21.90,0.20,44,43.84%,39%,20%,1099,$33.83,$36.54,$35.55,$35.72,65.81,N/A,N/A,B-,N/A,N/A,N/A,N/A,6.95,54.17%,85.20%,2602.34,52.63%,4.83%
CNCR,Loncar Cancer Immunotherapy ETF,Equity,"$36,414,345.00",-5.95%,"15,373",$22.05,-0.72%,No,No,4.55%,-8.84%,3.36%,-1.11%,N/A,"-$1,160,995.00",$0.00,$0.00,"-$7,073,280.00","$18,197,265.00","$45,910,835.00",Health & Biotech Equities,2015-10-13,0.79%,N/A,$0.00,2017-12-28,$0.35,0.00%,0.00,1.78,26,45.36%,39%,20%,1099,$20.80,$24.46,$22.01,$22.07,44.46,N/A,N/A,C,N/A,N/A,N/A,N/A,3.5,21.51%,13.48%,23.04,0.00%,6.38%
GRES,IQ Global Resources ETF,Equity,"$36,158,466.00",-5.58%,"75,481",$25.72,-1.19%,No,No,0.63%,-4.30%,-2.99%,0.82%,1.98%,"-$10,909,852.00",$0.00,$0.00,"-$138,265,581.00","-$152,471,089.00","-$58,663,087.50",Commodity Producers Equities,2009-10-27,0.77%,Charles Schwab,$0.47,2019-12-30,$0.47,1.80%,10.80,0.57,218,40.52%,35%,15%,1099,$25.33,$27.38,$25.68,$25.77,38.31,B+,B-,C,A-,A-,B+,A,5.53,56.47%,50.56%,827.0,7.20%,8.51%
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,Equity,"$36,132,710.00",-2.01%,"6,476",$23.02,-1.62%,No,No,2.46%,-4.43%,9.75%,18.44%,5.20%,$0.00,$0.00,$0.00,"$2,990,055.00","$13,183,807.50","$20,516,155.50",Foreign Large Cap Equities,2013-09-27,0.32%,E*TRADE,$0.65,2019-12-23,$0.10,2.77%,16.58,0.89,215,20.22%,35%,15%,1099,$22.44,$24.83,$22.99,$23.07,46.76,B,C+,B,C+,C+,B+,B+,3.78,13.33%,16.75%,200.41,5.09%,7.09%
EINC,VanEck Vectors Energy Income ETF,Equity,"$35,000,826.00",-1.96%,"11,043",$17.92,0.28%,No,No,0.12%,-2.83%,1.99%,-17.15%,-53.89%,"$934,104.00",$0.00,$0.00,"$875,397.50","$875,397.50","$875,397.50",Energy Equities,2012-03-12,0.45%,N/A,$1.76,2019-11-12,$0.36,9.79%,13.48,1.23,30,61.37%,39%,20%,1099,$17.51,$19.03,$17.80,$17.98,46.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
