Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
AIRR,First Trust RBA American Industrial Renaissance ETF,Equity,"$31,738,648.00",-37.12%,"21,552",$18.24,6.92%,No,No,-5.83%,-37.56%,-25.88%,-23.14%,0.38%,"-$15,154,571.50","-$5,162,293.50","-$9,369,647.00","-$50,824,448.00","-$165,512,210.00","-$52,709,903.27",Building & Construction ,2014-03-10,0.70%,N/A,$0.06,2019-12-13,$0.05,0.34%,19.38,1.38,57,35.73%,35%,15%,1099,$16.35,$30.94,$17.18,$18.76,30.17,N/A,N/A,C+,N/A,N/A,N/A,N/A,4.91,36.46%,37.47%,171.47,3.50%,8.68%
SRS,ProShares Ultra Short Real Estate,Real Estate,"$31,341,409.00",70.19%,"46,560",$31.52,0.32%,Yes,2x,19.26%,96.39%,35.21%,-5.93%,-29.79%,"$454,194.50","$1,318,660.50","$454,194.50","$2,488,996.00","-$7,342,390.50","$10,644,907.75",Leveraged Real Estate,2007-01-30,0.95%,N/A,$0.33,2019-12-24,$0.06,1.13%,0.00,-1.06,113,44.69%,35%,15%,1099,$12.02,$30.96,$29.61,$33.90,67.70,B,A,C,B,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FXN,First Trust Energy AlphaDEX Fund,Equity,"$31,301,122.00",-64.90%,"154,929",$3.71,6.30%,No,No,-6.55%,-58.64%,-71.18%,-74.15%,-81.21%,"-$5,821,936.00","$1,545,542.50","$497,623.00","-$67,107,662.00","-$1,108,777,184.00","$61,273,581.14",Energy Equities,2007-05-08,0.65%,N/A,$0.16,2019-12-13,$0.04,4.47%,9.61,1.54,36,51.46%,35%,15%,1099,$2.50,$9.33,$3.51,$3.81,23.05,B-,A-,C,B+,B-,B-,B+,3.38,9.47%,12.26%,501.06,0.00%,0.32%
PFI,Invesco DWA Financial Momentum ETF,Equity,"$30,896,040.00",-33.20%,"13,963",$25.83,4.28%,No,No,-12.49%,-39.13%,-20.93%,-16.38%,-14.38%,"-$18,316,933.00","-$1,838,178.00","-$1,838,178.00","$13,381,260.50","-$63,882,282.50","-$6,768,514.50",All Cap Equities,2006-10-12,0.60%,N/A,$0.36,2019-12-23,$0.11,1.42%,25.54,0.85,47,38.16%,35%,15%,1099,$24.19,$44.97,$24.17,$26.86,29.99,C,C+,C+,B,A-,C+,B-,4.48,40.53%,29.83%,46.85,0.00%,1.26%
JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,Equity,"$30,761,761.00",-45.40%,"8,640,181",$5.34,-8.56%,Yes,3x,-79.49%,-35.82%,-84.61%,-90.73%,-99.94%,"-$109,377,396.00","-$49,104,983.00","-$124,915,317.50","$48,170,308.50","-$244,473,646.63","$2,921,400.91",Leveraged Equities,2013-10-03,1.09%,N/A,$0.31,2019-12-23,$0.03,4.99%,0.00,0.43,66,47.43%,35%,15%,1099,-$0.23,$23.50,$3.92,$6.76,44.11,N/A,A+,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CLIX,ProShares Long Online/Short Stores ETF,Alternatives,"$30,705,004.00",5.47%,"10,619",$51.71,0.45%,No,No,5.29%,-8.26%,-2.11%,N/A,N/A,"-$542,716.10",$0.00,"-$2,173,964.00","-$18,746,149.20","$13,618,287.75","$13,618,287.75",Long-Short,2017-11-14,0.65%,N/A,$0.00,N/A,N/A,0.00%,26.97,1.08,25,74.73%,39%,20%,1099,$48.81,$56.36,$51.17,$52.59,47.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.98,4.12%,19.57%,16.85,22.68%,0.29%
LEGR,First Trust Indxx Innovative Transaction & Process ETF,Equity,"$30,666,429.00",-28.97%,"3,868",$22.71,1.34%,No,No,-5.64%,-31.89%,-21.61%,N/A,N/A,"-$1,533,440.00",$0.00,"-$1,533,440.00","-$1,533,440.00","$37,192,579.50","$37,192,579.50",Large Cap Blend Equities,2018-01-24,0.65%,N/A,$0.65,2019-12-13,$0.11,2.87%,17.37,1.00,101,21.07%,39%,20%,1099,$21.03,$34.71,$22.18,$23.15,32.70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.47,84.42%,76.38%,64.96,5.74%,4.25%
KNAB,MicroSectors U.S. Big Banks Index Inverse ETN,Equity,"$30,347,291.00",53.23%,497,$61.63,-1.80%,Yes,No,-4.57%,51.68%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Inverse Equities,2019-04-02,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.86,10,109.80%,39%,20%,1099,$37.38,$69.03,$61.04,$61.93,62.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PYZ,Invesco DWA Basic Materials Momentum ETF,Equity,"$30,226,104.00",-39.35%,"2,507",$38.18,5.67%,No,No,-4.08%,-36.53%,-34.49%,-37.19%,-26.03%,"-$9,314,783.00",$0.00,"-$3,021,820.00","-$14,721,380.50","-$51,054,043.00","-$52,766,063.50",Materials,2006-10-12,0.60%,N/A,$0.87,2019-12-23,$0.27,2.38%,18.05,1.40,51,39.87%,35%,15%,1099,$33.46,$63.79,$35.92,$39.41,30.77,B,B+,B-,A,A-,B-,B+,3.58,17.65%,14.43%,626.38,3.28%,3.97%
PSCU,Invesco S&P SmallCap Utilities ETF,Equity,"$30,025,801.00",-12.46%,"3,465",$46.09,4.02%,No,No,6.45%,-18.98%,-12.73%,1.61%,34.91%,"-$5,519,555.50",$0.00,"-$2,843,834.50","-$26,320,243.50","-$13,057,862.50","-$19,234,213.50",Small Cap Blend Equities,2010-04-07,0.29%,N/A,$1.30,2019-12-23,$0.56,2.91%,-4.38,0.59,22,71.88%,35%,15%,1099,$41.21,$58.15,$44.56,$46.93,41.62,B,B-,A,A-,B+,A,C,3.49,5.56%,13.37%,432.54,8.29%,3.55%
MLPC,Miller/Howard Fundamental MLP ETN,Equity,"$29,960,000.00",-65.41%,"65,036",$4.28,-7.96%,No,No,-44.77%,-63.53%,-67.88%,-71.43%,-76.69%,$0.00,$0.00,$0.00,$0.00,$0.00,"$24,580,000.00",MLPs,2013-09-26,0.95%,N/A,$0.79,2019-09-30,$0.25,18.55%,0.00,1.16,18,40.00%,35%,15%,1099,$4.18,$13.23,$4.09,$4.66,10.02,N/A,N/A,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EMTY,ProShares Decline of the Retail Store ETF,Equity,"$29,343,565.00",53.25%,"21,071",$51.38,-4.68%,Yes,No,3.95%,46.57%,46.93%,N/A,N/A,"$12,964,034.25","$15,480,410.25","$15,480,410.25","$19,756,963.00","$15,585,213.75","$15,585,213.75",Inverse Equities,2017-11-14,0.65%,N/A,$0.28,2019-12-24,$0.09,0.52%,0.00,-1.06,N/A,N/A,39%,20%,1099,$31.53,$55.02,$48.77,$55.47,68.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JHMT,John Hancock Multi-Factor Technology ETF,Equity,"$29,323,024.00",-23.03%,"6,724",$42.59,3.60%,No,No,-0.16%,-28.47%,-9.04%,27.56%,N/A,"-$4,517,645.50",$0.00,"-$1,086,754.00","-$36,934,882.80","-$24,709,966.00","-$128,768.00",Technology Equities,2015-09-28,0.40%,N/A,$0.67,2019-12-24,$0.43,1.61%,23.60,1.23,131,36.95%,39%,20%,1099,$39.46,$60.05,$41.12,$43.62,36.99,N/A,N/A,B,N/A,N/A,N/A,N/A,5.72,57.79%,55.84%,38.45,0.87%,5.03%
NETL,NETLease Corporate Real Estate ETF,Real Estate,"$28,634,067.00",-42.97%,"17,032",$15.63,7.13%,No,No,-24.88%,-47.74%,N/A,N/A,N/A,"$11,994,957.50","$2,037,547.50","$4,070,112.50","$41,306,285.00","$41,306,285.00","$41,306,285.00",Real Estate,2019-03-22,0.60%,N/A,$0.43,2020-03-17,$0.01,2.43%,31.48,-1.97,24,62.73%,39%,20%,1099,$15.21,$33.87,$13.96,$16.58,25.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4,2.89%,1.12%,72.61,3.67%,0.00%
BNKD,MicroSectors U.S. Big Banks Index -3x Inverse Leveraged ETN,Equity,"$28,333,703.00",139.10%,"4,810",$57.12,-9.30%,Yes,3x,-33.07%,133.87%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-04-02,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-5.58,10,109.80%,39%,20%,1099,$17.43,$81.21,$53.35,$61.94,56.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DIG,ProShares Ultra Oil & Gas,Equity,"$28,199,553.00",-85.42%,"393,805",$3.73,7.18%,No,2x,-32.18%,-82.10%,-87.98%,-89.31%,-91.99%,"$41,566,766.50","$26,162,194.00","$37,886,282.00","$26,801,308.00","-$6,916,445.00","-$14,090,960.00",Leveraged Equities,2007-01-30,0.95%,N/A,$0.70,2019-12-24,$0.18,15.19%,15.20,2.43,50,109.79%,35%,15%,1099,$0.66,$21.60,N/A,N/A,18.69,B,A-,C,C,B,N/A,N/A,5.61,50.00%,52.67%,483.09,0.00%,0.15%
GOEX,Global X Gold Explorers ETF,Equity,"$28,018,006.00",-32.36%,"13,982",$18.06,11.34%,No,No,2.20%,-32.39%,-17.87%,-22.91%,54.39%,"-$1,248,264.00","-$1,248,264.00","-$1,248,264.00","$121,095.00","-$6,046,340.50","$9,571,975.52",Materials,2010-11-03,0.65%,N/A,$0.43,2019-12-30,$0.41,2.26%,23.29,-0.05,51,47.35%,39%,20%,1099,$14.66,$30.29,N/A,N/A,39.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.97,49.46%,63.20%,480.66,0.00%,0.00%
WCLD,WisdomTree Cloud Computing Fund,Equity,"$27,871,392.00",-15.73%,"30,274",$21.53,7.60%,No,No,0.08%,-27.93%,N/A,N/A,N/A,"$20,440,611.50","$4,729,534.00","$9,166,071.00","$31,386,985.00","$31,386,985.00","$31,386,985.00",Technology Equities,2019-09-06,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,2.05,53,25.16%,39%,20%,1099,$18.95,$31.16,$20.31,$22.25,35.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.65,55.81%,53.81%,13.54,0.00%,1.71%
KURE,KraneShares MSCI All China Health Care Index ETF,Equity,"$27,855,349.00",-5.89%,"28,084",$21.75,1.59%,No,No,-3.68%,-13.66%,-0.45%,N/A,N/A,"$8,961,500.00",$0.00,"$2,590,399.00","-$10,074,062.00","$36,028,892.34","$36,028,892.34",China Equities,2018-02-01,0.65%,N/A,$0.06,2019-12-27,$0.06,0.25%,27.12,1.15,79,43.54%,39%,20%,1099,$21.31,$27.90,N/A,N/A,41.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.25,15.96%,4.26%,47.22,0.00%,12.13%
RDOG,ALPS REIT Dividend Dogs ETF,Real Estate,"$27,814,804.00",-46.12%,"4,750",$26.09,-0.84%,No,No,-21.32%,-48.06%,-42.61%,-32.82%,-32.61%,"-$4,871,443.00",$0.00,$0.00,"-$4,871,443.00","-$4,871,443.00","-$4,871,443.00",Real Estate,2008-05-07,0.35%,N/A,$1.50,2019-12-19,$0.51,5.49%,0.00,0.56,46,35.02%,39%,20%,1099,$25.48,$55.88,$24.33,$27.35,22.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.59,4.92%,5.89%,89.59,0.00%,9.32%
JHMC,John Hancock Multi-Factor Consumer Discretionary ETF,Equity,"$27,153,356.00",-36.63%,"9,889",$22.69,4.66%,No,No,-12.92%,-39.30%,-27.73%,-14.59%,N/A,"$542,879.90","$1,257,314.80","$1,590,409.90","-$1,079,283.20","$4,128,224.30","$23,760,085.30",Consumer Discretionary Equities,2015-09-28,0.40%,N/A,$0.41,2019-12-24,$0.23,1.87%,21.70,1.10,113,36.25%,39%,20%,1099,$21.04,$39.05,$21.49,$23.34,26.12,N/A,C+,C+,N/A,N/A,C,N/A,4.36,33.33%,25.68%,66.85,10.24%,2.95%
JHMU,John Hancock Multi-Factor Utilities ETF,Equity,"$26,789,308.00",-22.99%,"12,081",$26.19,-4.35%,No,No,-6.34%,-27.90%,-13.51%,7.30%,N/A,"-$1,112,960.80","$588,540.10","-$438,135.20","$2,474,177.60","$7,346,951.50","$17,744,943.00",Utilities Equities,2016-03-28,0.40%,N/A,$0.89,2019-12-24,$0.49,3.25%,21.90,0.20,47,42.29%,39%,20%,1099,$25.73,$38.01,$25.70,$26.94,34.62,N/A,N/A,B-,N/A,N/A,N/A,N/A,7.12,54.17%,87.84%,2583.04,52.32%,4.86%
ZMLP,Direxion Zacks MLP High Income Shares,Equity,"$26,597,467.00",-61.60%,"97,823",$4.60,18.56%,No,No,-18.00%,-58.60%,-62.89%,-66.10%,-76.06%,"$13,502,054.00","$4,059,299.50","$10,607,017.50","$23,103,487.50","$15,998,336.00","$59,307,286.00",Energy Equities,2014-01-23,0.65%,Charles Schwab,$1.60,2019-12-23,$0.40,40.10%,9.74,1.19,26,54.87%,35%,15%,1099,$3.46,$12.48,$3.93,$5.06,22.69,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JHMF,John Hancock Multi-Factor Financials ETF,Equity,"$26,445,953.00",-36.56%,"21,310",$26.10,2.31%,No,No,-7.80%,-38.64%,-24.71%,-15.45%,N/A,"$7,875,618.10","$6,313,746.60","$3,659,578.30","-$19,765,359.00","-$8,387,333.20","$17,489,653.80",Financials Equities,2015-09-28,0.40%,N/A,$0.86,2019-12-24,$0.52,3.36%,14.90,1.15,152,31.08%,39%,20%,1099,$23.95,$43.91,$24.84,$26.92,30.18,N/A,N/A,B-,N/A,N/A,N/A,N/A,4.18,29.96%,22.52%,17.02,3.94%,0.27%
YOLO,AdvisorShares Pure Cannabis ETF,Equity,"$26,148,399.00",-47.54%,"66,545",$6.28,4.67%,No,No,-5.42%,-45.30%,N/A,N/A,N/A,"$4,083,621.75",$0.00,$0.00,"$79,456,253.25","$79,456,253.25","$79,456,253.25",Small Cap Blend Equities,2019-04-17,0.74%,N/A,$0.66,2019-12-27,$0.38,10.95%,0.00,-5.50,30,74.10%,39%,20%,1099,$5.31,$12.00,$5.95,$6.47,25.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PBS,Invesco Dynamic Media ETF,Equity,"$26,056,769.00",-33.52%,"6,205",$22.61,6.30%,No,No,-6.38%,-36.64%,-30.48%,-16.85%,-14.16%,"-$1,541,256.50",$0.00,"-$1,541,256.50","-$26,633,568.00","-$115,182,202.50","-$105,344,537.50",All Cap Equities,2005-06-23,0.63%,Charles Schwab,$0.14,2019-12-23,$0.09,0.66%,19.26,1.06,31,49.92%,35%,15%,1099,$20.35,$36.58,$21.51,$23.35,28.54,B+,A,B,A,B,C+,B-,2.89,11.11%,7.54%,11.07,0.00%,0.70%
EVX,VanEck Vectors Environmental Services ETF,Equity,"$26,040,395.00",-30.28%,"2,276",$74.26,1.31%,No,No,-7.41%,-34.01%,-21.23%,-3.17%,19.11%,$0.00,$0.00,$0.00,"$4,931,558.00","$10,435,908.50","$10,385,549.00",Industrials Equities,2006-10-16,0.55%,N/A,$0.47,2019-12-23,$0.47,0.64%,31.33,0.94,26,70.30%,35%,15%,1099,$69.19,$119.37,$72.32,$75.72,26.96,C+,C+,B,B-,A,B+,C,4.11,22.92%,21.31%,768.72,0.00%,15.90%
UTES,Reaves Utilities ETF,Equity,"$25,975,419.00",-21.52%,"12,079",$32.39,0.03%,No,No,-7.99%,-27.14%,-10.89%,9.71%,N/A,"-$43,478.50",$0.00,"$2,109,326.00","$17,846,820.00","$16,156,397.00","$26,393,103.50",Utilities Equities,2015-09-23,0.49%,N/A,$0.76,2019-12-20,$0.23,2.30%,22.03,0.18,27,61.92%,39%,20%,1099,$31.18,$47.04,$31.51,$33.15,32.13,N/A,N/A,C,N/A,N/A,N/A,N/A,6.88,43.06%,84.56%,1682.82,45.92%,10.00%
KCE,SPDR S&P Capital Markets ETF,Equity,"$25,371,496.00",-29.00%,"6,732",$42.08,5.25%,No,No,-3.26%,-34.94%,-19.81%,-5.47%,-7.25%,"-$1,491,608.75",$0.00,$0.00,"-$4,202,293.25","-$83,402,860.75","-$140,972,701.75",Financials Equities,2005-11-15,0.35%,N/A,$1.37,2019-12-23,$0.41,3.39%,14.28,1.29,59,26.32%,35%,15%,1099,$38.19,$66.39,N/A,N/A,32.32,B+,B,A-,A-,C+,A-,B-,4.12,25.55%,21.58%,4.64,0.00%,0.00%
JHMS,John Hancock Multifactor Consumer Staples ETF,Equity,"$25,208,742.00",-15.41%,"4,148",$25.44,-0.39%,No,No,3.86%,-16.91%,-1.29%,3.54%,N/A,"-$859,322.00","-$1,444,249.00","-$859,322.00","-$1,934,212.50","$11,147,530.50","$21,835,982.50",Consumer Staples Equities,2016-03-28,0.40%,N/A,$0.66,2019-12-24,$0.37,2.55%,24.70,0.60,50,50.20%,39%,20%,1099,$24.30,$31.23,N/A,N/A,39.21,N/A,N/A,B-,N/A,N/A,N/A,N/A,6.19,54.67%,69.90%,71.09,17.83%,14.33%
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund,Equity,"$24,937,417.00",-30.23%,"4,943",$38.33,4.67%,No,No,-5.90%,-37.79%,-13.77%,-3.40%,16.21%,"$2,815,561.00",$0.00,$0.00,"$2,979,186.50","$6,784,094.00","$15,156,002.76",Alternative Energy Equities,2009-11-16,0.70%,N/A,$0.69,2019-12-13,$0.08,1.87%,22.37,1.09,57,63.07%,35%,15%,1099,$35.18,$65.22,N/A,N/A,31.81,C,C,C+,A+,B-,C,B-,7.22,88.10%,89.10%,160.63,5.29%,26.66%
BBC,Virtus LifeSci Biotech Clinical Trials ETF,Equity,"$24,876,929.00",-31.38%,"31,273",$26.11,10.59%,No,No,-1.68%,-31.78%,-7.94%,12.18%,-22.87%,"-$5,600,971.00",$0.00,"-$1,814,144.00","-$2,359,945.00","$2,408,229.00","$17,076,638.50",Small Cap Growth Equities,2014-12-16,0.79%,N/A,$0.00,2017-12-20,$0.30,0.00%,0.00,1.84,96,19.64%,35%,15%,1099,$22.66,$41.24,$24.42,$27.15,34.60,N/A,N/A,C,N/A,N/A,N/A,N/A,3.07,18.87%,9.25%,26.58,0.00%,0.31%
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,Equity,"$24,685,468.00",-30.03%,"8,730",$16.44,0.61%,No,No,-9.19%,-29.04%,-25.17%,-20.70%,-23.97%,"-$1,090,293.00",$0.00,"-$1,090,293.00","-$246,122.00","$12,093,514.50","$19,425,862.50",Emerging Markets Equities,2013-09-27,0.32%,E*TRADE,$0.65,2019-12-23,$0.10,3.94%,16.58,0.89,216,20.56%,35%,15%,1099,$16.14,$24.66,$16.14,$16.67,30.02,B,C+,B,C+,C+,B+,B+,3.84,14.27%,17.76%,195.93,4.95%,6.63%
VMOT,Alpha Architect Value Momentum Trend ETF,Equity,"$24,321,120.00",-18.98%,"27,911",$20.20,1.51%,No,No,-3.59%,-19.97%,-16.52%,N/A,N/A,"-$16,749,350.00",$0.00,"-$9,211,115.00","-$39,640,895.00","$71,709,120.00","$71,709,120.00",Small Cap Blend Equities,2017-05-03,2.48%,N/A,$0.44,2019-12-30,$0.36,2.18%,14.06,0.74,7,100.00%,39%,20%,1099,$19.42,$24.60,N/A,N/A,25.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IEZ,iShares U.S. Oil Equipment & Services ETF,Equity,"$23,926,488.00",-71.62%,"105,932",$5.77,10.75%,No,No,-6.63%,-66.34%,-77.41%,-85.17%,-86.22%,"-$10,638,325.50","$5,074,794.00","$4,396,771.50","-$43,144,341.50","-$7,801,163.50","-$39,410,381.00",Energy Equities,2006-05-05,0.42%,N/A,$0.46,2019-12-16,$0.12,8.87%,18.87,1.76,32,74.52%,35%,15%,1099,$3.01,$18.36,N/A,N/A,21.01,B+,B+,B,A-,B,B,B+,4.22,19.53%,23.18%,127.34,0.00%,0.15%
SEF,Short Financials ProShares,Equity,"$23,444,952.00",38.92%,"52,156",$26.71,-2.62%,Yes,No,2.42%,44.26%,18.92%,2.52%,-21.42%,"$200,482.00","$4,325,308.00","-$1,722,133.50","$4,014,532.50","-$1,107,703.08","$14,280,296.92",Inverse Equities,2008-06-10,0.95%,N/A,$0.24,2019-12-24,$0.05,0.91%,0.00,-1.01,283,42.00%,35%,15%,1099,$17.16,$27.97,$25.83,$28.20,64.65,A-,B,C+,C+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AMUB,ETRACS Alerian MLP Index ETN,Equity,"$23,421,114.00",-61.79%,"12,266",$5.24,15.93%,No,No,-16.01%,-59.16%,-65.59%,-69.77%,N/A,"$28,496,612.33",$0.00,"$6,017,551.75","$53,402,002.33","$35,632,552.33","$35,632,552.33",MLPs,2015-10-08,0.80%,N/A,$0.85,2019-11-27,$0.29,16.29%,0.00,0.93,36,59.53%,39%,20%,1099,$3.71,$14.31,$4.92,$5.51,21.70,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GRES,IQ Global Resources ETF,Equity,"$23,373,485.00",-24.67%,"86,153",$20.52,3.58%,No,No,-0.53%,-20.60%,-24.12%,-18.69%,-16.19%,"-$16,933,438.50",$0.00,"-$6,023,586.50","-$138,842,181.50","-$162,429,285.00","-$42,339,145.50",Large Cap Blend Equities,2009-10-27,0.77%,Charles Schwab,$0.47,2019-12-30,$0.47,2.35%,10.80,0.57,216,46.15%,35%,15%,1099,$19.38,$26.68,$19.78,$21.01,32.35,B+,B-,C,A-,A-,B+,A,5.61,58.58%,52.70%,860.7,2.86%,7.73%
IETC,iShares Evolved U.S. Technology ETF,Equity,"$22,923,582.00",-17.05%,"26,137",$27.07,1.05%,No,No,0.26%,-25.72%,-0.99%,N/A,N/A,"$8,604,247.00","$1,584,725.00","$1,584,725.00","$20,455,220.00","$21,618,586.50","$21,618,586.50",Technology Equities,2018-03-21,0.18%,N/A,$0.26,2019-12-16,$0.11,0.98%,28.44,1.18,236,59.20%,39%,20%,1099,$25.39,$36.36,$26.09,$27.94,38.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.46,83.00%,76.06%,20.02,6.56%,4.90%
BDCL,UBS E-TRACS 2x Leveraged Wells Fargo Business Development Company ETN,Equity,"$22,798,384.00",-85.41%,"169,481",$2.12,138.20%,No,2x,-68.41%,-85.95%,-82.42%,-84.44%,-78.87%,"-$63,497,508.00","$1,671,852.00","-$8,834,858.00","-$81,800,424.00","-$51,721,189.00","-$32,333,333.50",Leveraged Equities,2011-05-25,0.85%,N/A,$2.22,2020-01-10,$0.59,104.91%,0.00,1.47,20,66.85%,35%,15%,1099,$1.96,$18.22,N/A,N/A,19.22,A,A-,A,B-,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLPQ,ETRACS 2xMonthly Leveraged Alerian MLP Infrastructure Index ETN,Equity,"$22,682,550.00",-81.38%,"296,252",$3.70,-2.63%,No,2x,-32.11%,-78.61%,-85.54%,-89.80%,N/A,"$17,065,770.00","-$13,377,910.00","$4,944,450.00","$45,789,184.00","$102,808,799.00","$102,808,799.00",Leveraged Equities,2016-02-09,0.85%,N/A,$4.00,2020-01-10,$0.94,108.08%,0.00,1.78,20,83.35%,39%,20%,1099,$0.27,$19.74,N/A,N/A,20.20,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RFEU,First Trust RiverFront Dynamic Europe ETF,Equity,"$22,575,833.00",-34.51%,"3,102",$41.08,2.11%,No,No,-6.55%,-33.90%,-29.15%,-21.80%,N/A,"-$3,077,752.00",$0.00,$0.00,"-$32,090,122.00","$8,057,535.00","$8,270,248.50",Europe Equities,2016-04-13,0.83%,N/A,$1.93,2019-12-13,$0.29,4.77%,15.89,0.85,133,24.66%,39%,20%,1099,$38.40,$65.56,$40.75,$41.25,27.20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.6,42.64%,93.67%,167.18,12.27%,4.43%
ONLN,ProShares Online Retail ETF,Equity,"$21,857,435.00",-16.01%,"15,885",$30.47,2.77%,No,No,3.30%,-25.50%,-21.39%,N/A,N/A,"-$2,679,109.90","$360,750.80","-$1,878,561.70","-$668,984.90","$20,380,969.90","$20,380,969.90",Consumer Discretionary Equities,2018-07-13,0.58%,N/A,$0.00,N/A,N/A,0.00%,26.97,1.62,25,75.20%,39%,20%,1099,$27.94,$41.41,$29.55,$31.23,36.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.97,12.75%,19.36%,16.84,23.76%,0.30%
IDNA,iShares Genomics Immunology and Healthcare ETF,Equity,"$21,786,246.00",-18.29%,"12,260",$24.40,1.33%,No,No,2.06%,-17.94%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$20,552,869.50","$20,552,869.50","$20,552,869.50",Health & Biotech Equities,2019-06-11,0.47%,N/A,$0.24,2019-12-16,$0.24,1.00%,19.58,2.15,48,48.91%,39%,20%,1099,$22.41,$32.96,$23.60,$25.06,36.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.16,26.42%,22.20%,28.54,0.00%,18.24%
PRNT,3D Printing ETF,Equity,"$21,575,231.00",-32.87%,"13,855",$15.07,4.51%,No,No,-4.39%,-35.27%,-32.69%,-32.99%,N/A,"-$3,444,935.50",$0.00,$0.00,"-$5,321,590.50","$20,716,837.00","$33,877,821.00",Technology Equities,2016-07-19,0.66%,N/A,$0.01,2019-12-27,$0.01,0.10%,25.70,1.48,52,52.78%,39%,20%,1099,$13.43,$23.81,$14.34,$15.45,30.62,N/A,N/A,C+,N/A,N/A,N/A,N/A,6.96,92.35%,85.67%,84.93,2.67%,2.08%
MJJ,Indxx MicroSectors Cannabis ETN,Equity,"$21,549,316.00",-29.37%,"2,108",$35.91,3.34%,No,No,-2.77%,-31.22%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Health & Biotech Equities,2019-12-13,0.70%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,23,77.61%,39%,20%,1099,$32.66,$53.99,$35.77,$36.20,31.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
